log_id,name,url,invokeTime,formattedResponse,functionInitialLoad,functionInnertime,msSinceFunctionLoad,firstRun,serverStart,serverEnd,serverDifference
103,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710909870002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:44:30 GMT+0000 (Coordinated Universal Time).,1710909200494,1710909870160,669666,false,1710909870002,1710909870119,117
104,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710909880003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:44:40 GMT+0000 (Coordinated Universal Time).,1710909200494,1710909880165,679671,false,1710909880003,1710909880125,122
105,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710909890001,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:44:50 GMT+0000 (Coordinated Universal Time).,1710909200494,1710909890142,689648,false,1710909890001,1710909890099,98
106,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710909900003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:45:00 GMT+0000 (Coordinated Universal Time).,1710909200494,1710909900146,699652,false,1710909900003,1710909900107,104
107,3. Every 5 Minutes,https://c74aqg48s2.execute-api.us-west-2.amazonaws.com/default/5M,1710909900015,This function initially loaded at Wed Mar 20 2024 04:35:01 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:45:00 GMT+0000 (Coordinated Universal Time).,1710909301023,1710909900272,599249,false,1710909900015,1710909900235,220
108,4. Every 15 Minutes,https://u1w871cka3.execute-api.us-west-2.amazonaws.com/default/15M,1710909900019,This function initially loaded at Wed Mar 20 2024 04:45:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:45:00 GMT+0000 (Coordinated Universal Time).,1710909900470,1710909900474,4,true,1710909900019,1710909900456,437
109,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710909900010,This function initially loaded at Wed Mar 20 2024 04:34:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:45:00 GMT+0000 (Coordinated Universal Time).,1710909240474,1710909900165,659691,false,1710909900010,1710909900134,124
110,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710909910003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:45:10 GMT+0000 (Coordinated Universal Time).,1710909200494,1710909910139,709645,false,1710909910003,1710909910102,99
111,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710909920002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:45:20 GMT+0000 (Coordinated Universal Time).,1710909200494,1710909920190,719696,false,1710909920002,1710909920150,148
112,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710909930003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:45:30 GMT+0000 (Coordinated Universal Time).,1710909200494,1710909930143,729649,false,1710909930003,1710909930104,101
113,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710909940002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:45:40 GMT+0000 (Coordinated Universal Time).,1710909200494,1710909940156,739662,false,1710909940002,1710909940115,113
114,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710909950003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:45:50 GMT+0000 (Coordinated Universal Time).,1710909200494,1710909950170,749676,false,1710909950003,1710909950130,127
115,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710909960002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:46:00 GMT+0000 (Coordinated Universal Time).,1710909200494,1710909960174,759680,false,1710909960002,1710909960134,132
116,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710909960010,This function initially loaded at Wed Mar 20 2024 04:34:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:46:00 GMT+0000 (Coordinated Universal Time).,1710909240474,1710909960213,719739,false,1710909960010,1710909960172,162
117,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710909970003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:46:10 GMT+0000 (Coordinated Universal Time).,1710909200494,1710909970200,769706,false,1710909970003,1710909970158,155
118,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710909980002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:46:20 GMT+0000 (Coordinated Universal Time).,1710909200494,1710909980173,779679,false,1710909980002,1710909980134,132
119,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710909990002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:46:30 GMT+0000 (Coordinated Universal Time).,1710909200494,1710909990142,789648,false,1710909990002,1710909990105,103
120,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910000004,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:46:40 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910000209,799715,false,1710910000004,1710910000169,165
121,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910010003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:46:50 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910010157,809663,false,1710910010003,1710910010121,118
122,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910020003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:47:00 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910020167,819673,false,1710910020003,1710910020128,125
123,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710910020010,This function initially loaded at Wed Mar 20 2024 04:34:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:47:00 GMT+0000 (Coordinated Universal Time).,1710909240474,1710910020171,779697,false,1710910020010,1710910020133,123
124,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910030002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:47:10 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910030167,829673,false,1710910030002,1710910030135,133
125,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910040002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:47:20 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910040154,839660,false,1710910040002,1710910040125,123
126,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910050004,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:47:30 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910050165,849671,false,1710910050004,1710910050133,129
127,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910060003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:47:40 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910060159,859665,false,1710910060003,1710910060127,124
128,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910070001,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:47:50 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910070165,869671,false,1710910070001,1710910070131,130
129,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910080004,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:48:00 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910080228,879734,false,1710910080004,1710910080192,188
130,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710910080011,This function initially loaded at Wed Mar 20 2024 04:34:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:48:00 GMT+0000 (Coordinated Universal Time).,1710909240474,1710910080232,839758,false,1710910080011,1710910080203,192
131,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910090002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:48:10 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910090168,889674,false,1710910090002,1710910090131,129
132,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910100002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:48:20 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910100143,899649,false,1710910100002,1710910100104,102
133,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910110001,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:48:30 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910110171,909677,false,1710910110001,1710910110133,132
134,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910120003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:48:40 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910120178,919684,false,1710910120003,1710910120147,144
135,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910130001,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:48:50 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910130201,929707,false,1710910130001,1710910130164,163
136,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910140004,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:49:00 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910140161,939667,false,1710910140004,1710910140130,126
137,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710910140011,This function initially loaded at Wed Mar 20 2024 04:34:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:49:00 GMT+0000 (Coordinated Universal Time).,1710909240474,1710910140167,899693,false,1710910140011,1710910140132,121
138,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910150003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:49:10 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910150171,949677,false,1710910150003,1710910150135,132
139,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910160001,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:49:20 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910160220,959726,false,1710910160001,1710910160181,180
140,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910170004,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:49:30 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910170178,969684,false,1710910170004,1710910170141,137
141,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910180004,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:49:40 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910180176,979682,false,1710910180004,1710910180145,141
142,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910190001,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:49:50 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910190152,989658,false,1710910190001,1710910190114,113
143,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910200003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:50:00 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910200172,999678,false,1710910200003,1710910200138,135
144,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710910200010,This function initially loaded at Wed Mar 20 2024 04:34:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:50:00 GMT+0000 (Coordinated Universal Time).,1710909240474,1710910200251,959777,false,1710910200010,1710910200212,202
145,3. Every 5 Minutes,https://c74aqg48s2.execute-api.us-west-2.amazonaws.com/default/5M,1710910200015,This function initially loaded at Wed Mar 20 2024 04:35:01 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:50:00 GMT+0000 (Coordinated Universal Time).,1710909301023,1710910200264,899241,false,1710910200015,1710910200225,210
146,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910210004,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:50:10 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910210147,1009653,false,1710910210004,1710910210106,102
147,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710910220002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 04:50:20 GMT+0000 (Coordinated Universal Time).,1710909200494,1710910220158,1019664,false,1710910220002,1710910220121,119
